javanese,ground_truth,generated,bertscore
Aku gela karo pelayanane. Siktasan aku pesen grabfood pesenen ora diterna nanging wis dimarekne. Tulung gae selektif milih tukang nyambut gawe.,Saya kecewa dengan pelayanannya. Barusan saya pesan grabfood pesanan tidak diantar tapi sudah diselesaikan. Mohon untuk selektif memilih pekerja.,Saya kecewa dengan layanan Anda. Saya memesan GrabFood dan pesanan saya tidak diterima tetapi sudah ditandai sebagai selesai. Tolong lebih selektif dalam memilih pekerja Anda.,0.9345421195030212
"Wis ilang handphone xiaomi redmi note 5 werna gold 64 / 4 ning daerah duri kidul, jembatan lima, tambora, jakarta barat.","Telah hilang handphone xiaomi redmi note 5 warna gold 64 / 4 di daerah duri selatan, jembatan lima, tambora, jakarta barat.","Hilang handphone Xiaomi Redmi Note 5 warna gold 64/4 di daerah Duri Kidul, Jembatan Lima, Tambora, Jakarta Barat.",0.92031329870224
Aku ora kuciwa karo produke apple,Saya tidak kecewa dengan produk apple,Saya tidak kecewa dengan produk Apple.,0.9641539454460144
"Youtube saben dina saya akeh iklane, njengelake!","Youtube semakin hari semakin banyak iklannya, menyebalkan!","Setiap hari di YouTube saya melihat banyak iklan, menjengkelkan!",0.9082139730453491
"Iku indomie karo mangkoke wis wira-wiri, kepisah sisan isi lan adahe.","Itu indomie sama mangkoknya sudah berkeliaran, terpisah pula isi sama wadahnya.","Itu Indomie dengan mangkuknya sudah berantakan, terpisah antara isinya dan bumbunya.",0.9110192656517029
Dhewe marang kafe iki kanggo mangan serabi. Serabine kanggo dhewe kandel banget ing bagian tengah. Akeh tenan piliah topping serabine nganti mumet milihe. Ternyata regane luwih larang saka warung setiabudi. Kuciwa.,Kami ke kafe ini untuk makan serabi. Serabinya bagi kami terlalu tebal di bagian tengah. Banyak sekali pilihan topping serabi sampai pusing memilihnya. Ternyata harganya lebih mahal dari warung setiabudi. Kecewa.,"Saya pergi ke kafe ini untuk makan serabi. Serabinya sangat enak, terutama di bagian tengahnya. Ada banyak pilihan topping untuk serabi tersebut hingga membuat saya bingung memilih. Ternyata harganya lebih mahal daripada di warung Setiabudi. Saya kecewa.",0.9483858346939087
"Bistik murah, cocok kanggo sing anggarane cilik nanging pingin mangan murah lan wareg, kajaba bistik uga panganan liyane enak lan murah. Susanane lumayan rame, umume akeh kaluwarga utawa bocah sekolahan.","Steak murah, cocok untuk yang budgetnya kecil tapi ingin makanan murah dan kenyang, selain steak juga makanan lainnya enak dan murah. Suasananya lumayan ramai, biasanya banyak keluarga atau anak sekolahan.","Bistik murah, cocok untuk yang berbudget kecil tetapi ingin makan yang murah dan mengenyangkan, selain bistik juga ada makanan lain yang enak dan murah. Suasannya lumayan ramai, umumnya banyak keluarga atau anak-anak sekolah.",0.9478787183761597
"Pertemuan antarane pihak bank bri, bpbat sungai gelam - jambi, lan pokdakan sek ana ing desa pudak. Kanggo ngrembug bentuk panyaluran dana csr saka bank bri","Pertemuan antara pihak bank bri, bpbat sungai gelam - jambi, dan pokdakan yang ada di desa pudak. Untuk mendiskusikan bentuk penyaluran dana csr dari bank bri","Pertemuan antara pihak Bank BRI, BPP Sungai Gelam - Jambi, dan Pokdakan yang ada di Desa Pudak. Untuk membahas bentuk penyaluran dana CSR dari Bank BRI.",0.9497450590133667
"Panggonan iki menarik tenan, pemandangan apik, ana arena dolanan ing njaba kanggo sakulawarga. Tenan disaranake kanggo kaluwarga sing ndhuwe bocah cilik. Panganan halal lan menu rena-rena.","Tempat ini sangat menarik, pemandangan bagus, ada arena bermain di luar untuk sekeluarga. Sangat disarankan untuk keluarga dengan anak kecil. Makanan halal dan menu bervariasi.","Tempat ini sangat menarik, pemandangannya indah, ada arena bermain di luar ruangan untuk seluruh keluarga. Sangat disarankan untuk keluarga dengan anak-anak kecil. Makanannya halal dan menu bervariasi.",0.9727512001991272
"Hotel arep check-in wae ruwet. Nunggu amarga ngresiki kamar suwe banget, gela lah. Iki pisanane aku mrana. Terus langsung diwenehi kesan pisanan sing ora apik.","Hotel mau  check-in aja ribet. Menunggu karena membersihkan kamar lama banget, kecewa dah. Ini pertama kalinya gue ke sana. Terus langsung dikasih first impression yang tidak bagus.","Hotel tempatku akan check-in tadi ribet banget. Nunggu sampai berjam-jam untuk bisa masuk kamar, sungguh melelahkan. Ini baru permulaan. Lalu langsung diberi kesan pertama yang tidak baik.",0.9058011770248413
"Amarga kartu oktrip wektu iki yaiku saka bni, mulakna isi ulang isa dilakokake ing mitra-mitra sing kerja sama karo bni.","Karena kartu oktrip saat ini adalah dari bni, maka isi ulang bisa dilakukan di mitra-mitra yang bekerjasama dengan bni.","Karena kartu Oktrip saat ini dikeluarkan oleh BNI, pengisian ulang dapat dilakukan di mitra-mitra yang bekerja sama dengan BNI.",0.9556410908699036
Ngge kabeh seh apik. Karyawane yo grapyak grapyak. Lan pemandangane apik. Nanging panganane kelarangen. Larang banget malah. Dompet kudu kandel.,Secara keseluruhannya sih bagus. Karyawanya juga ramah ramah. Dan pemandangannya bagus. Tapi makanannya terlalu mahal. Mahal banget malah. Dompet harus tebal.,Tidak semuanya bagus. Karyawannya juga agak-agak. Dan pemandangannya bagus. Tapi makanannya mahal. Sangat mahal bahkan. Dompet harus tebal.,0.9460049867630005
"Mangan karo kaluwarga bakal luwih nyenengake kanthi kabeh fasilitas sing ana. Lokasine sing apik, panganane sing cukup enak kanthi aneka werna pilian. Lan pemandangan lan suwasana dadi andalan","Makan bersama keluarga akan lebih menyenangkan dengan semua fasilitas yang ada. Lokasi yang bagus, makanan yang cukup enak dengan beragam pilihan. Dan pemandangan serta suasana jadi andalan","Makan bersama keluarga akan lebih menyenangkan dengan segala fasilitas yang ada. Lokasinya yang bagus, makanannya yang cukup enak dengan berbagai pilihan. Pemandangan dan suasana menjadi andalan.",0.9699594378471375
"Sega goreng mafia sing manggon ning dalan setiabudi awakdewe pilih merga pingin golek panganan sing cepet. Ditambah yaiku salah siji kuliner sing wajib diparani ning bandung. Aku milih sega goreng sing favorit ning kene yaiku sega goreng bandit sing tingkat pedese ning level 3. Panganan sing disajikne cukup cepet, nanging sayange sega goreng sing tak pesen segane atos, bumbon rempahe ketutupan.","Nasi goreng mafia yang terletak di jalan setiabudi kami pilih karena ingin mencari makanan yang cepat. Ditambah merupakan salah satu kuliner yang wajib dikunjungi di bandung. Saya memilih nasi goreng yang favorit di sini yaitu nasi goreng bandit hingga tingkat kepedasan di level 3. Makanan yang disajikan cukup cepat, namun sayangnya nasi goreng yang saya pesan nasinya keras, bumbu rempahnya tertutupi.","Saya memilih mie goreng yang favorit di sini, yaitu mie goreng bandit dengan tingkat pedas di level 3. Makanan yang disajikan cukup cepat, tetapi sayangnya mie goreng yang saya pesan rasanya asin, bumbu dan rempahnya terasa tertutup.",0.9151216745376587
Iki yaiku sop stengkel paling enak ning aceh tamiang.,Ini adalah sop stengkel terenak di aceh tamiang.,Ini adalah sup stengkel paling enak di Aceh Tamiang.,0.9427279233932495
Kanggo kakang admin tulung doooooonk bales pesen langsungku,Untuk kakak admin tolong doooooonk balas pesan langsung saya,Untuk admin tolong dong balas pesan langsung saya.,0.9166284799575806
"Pemandangan sing utama ing sky lounge grandia iki memang isa ngeculake keselmu. Malah isa dadi, para pelancong nggolek area iki ndhisik, dibandingake ngaso ing kamar.","Pemandangan yang utama di sky lounge grandia ini memang dapat melepas penat anda. Bahkan bisa jadi, para pelancong mencari area ini terlebih dahulu, dibandingkan beristirahat di kamar.","Pemandangan utama di sky lounge Grandia ini memang bisa membuatmu terkesima. Bahkan bisa menjadi, para pelancong mencari area ini daripada bersantai di kamar.",0.9370954036712646
"Dhewe teka panggonan iki amarga lokasine sing cedhak karo panggonan dhewe nginep. Dhewe mesen sega bakar lan pasta. Sega bakare enak, akeh pilian, lan ora pedes, isa kanggo bocah-bocah. Dene pasta mung ana sak macem, nanging rasane uga enak. Rega panganan uga ora larang lan kajangkau kanggo panganan ing ngisor 30 ewu. Ing panggonan iki uga gratis wifi.","Kami mengunjungi tempat ini karena lokasinya yang berdekatan dengan tempat kami menginap. Kami memesan nasi bakar dan pasta. Nasi bakarnya enak, banyak pilihan, dan tidak pedas, bisa untuk anak-anak. Sedang pasta hanya ada satu macam, namun rasanya pun enak. Harga makanan pun tidak mahal dan terjangkau untuk makanan di bawah 30 ribu. Di tempat ini juga gratis wifi.","Tempat ini dipilih karena lokasinya yang dekat dengan tempat menginap. Saya memesan steak dan pasta. Steak-nya enak, dengan banyak pilihan, dan tidak pedas, cocok untuk anak-anak. Pasta hanya tersedia satu jenis, tetapi rasanya juga enak. Harga makanan juga terjangkau dan cocok untuk makanan di bawah 30 ribu. Tempat ini juga menyediakan wifi gratis.",0.9623252749443054
"Kanggo ngenthukne pemandangan sing apik kanthi cahyo lampu warna-warni, apike teka ing wayah wengi. Amarga nduweni latar mburi pemandangan jembatan Pasupati sing dadi simbol kota.","Untuk mendapatkan pemandangan yang bagus dengan cahaya lampu warna-warni, sebaiknya berkunjung pada malam hari. Karena memiliki latar belakang pemandangan jembatan Pasupati yang merupakan simbol kota.","Untuk menikmati pemandangan yang indah dengan cahaya lampu berwarna-warni, lebih baik datang pada malam hari. Karena memiliki latar belakang pemandangan jembatan Pasupati yang menjadi simbol kota.",0.9827015995979309
"Aku teka ning resto sapulidi iki merga ana rekomendasi saka internet sing tau tak waca lak pemandangan sing apik banget lan panggon mangan pas ning sawah sing nggarai aku sir teka nyang panggon iki. Nanging pas aku teka kabeh ganti dadi elek, mulai panggon parkir sing isa diarani enek, dalan akses amoh lan panggon akses sing cilik.","Saya datang ke resto sapulidi ini karena rekomendasi dari internet yang pernah saya baca bahwa pemandangan yang sangat bagus dan tempat makan tepat di sawah yang membuat saya tertarik untuk datang ke tempat ini. Namun ketika saya sampai semua hal berubah menjadi buruk, mulai dari tempat parkir yang bisa dikatakan tersedia, jalan akses rusak dan kecilnya tempat akses.","Saya memilih restoran satu ini karena ada rekomendasi di internet yang saya baca mengenai pemandangan yang sangat indah dan tempat makan yang nyaman di tengah sawah yang membuat saya sangat tertarik untuk datang ke tempat ini. Namun, saat saya sampai, semuanya berubah menjadi buruk, mulai dari tempat parkir yang bisa dikatakan sempit, jalan akses yang buruk, dan tempat akses yang kecil.",0.9591502547264099
"Amarga ngelih, aku pesen indomie.","Karena lapar, saya pesan indomie.","Karena lapar, aku pesan indomie.",0.9936244487762451
"Sate wedhus lan gule wedhuse maknyus, penyajian panganane uga cepet tenan. Panggonane cukup resik","Sate kambing dan gulai kambingnya maknyus, penyajian makanannya juga sangat cepat. Tempatnya cukup bersih","Sate kambing dan gule kambing sangat enak, penyajian makanannya juga sangat cepat. Tempatnya cukup bersih.",0.9707741141319275
"Sup guramene enak, pelayanane cepet, grapyak. Restoran resik. Amarga porsi sega sithik tenan, kanggo sing doyan mangan mesthi nambah.","Sup guramenya enak, pelayanan cepat, ramah. Restoran bersih. Karena porsi nasi sangat sedikit, buat yang doyan makan pasti menambah.","Supnya enak, pelayanannya cepat, puas. Restorannya bersih. Karena porsi makanannya sangat sedikit, bagi yang doyan makan pasti nambah.",0.9651991724967957
"Restorane ana pemandangan curuge, panggonan mangan kaya saung. Saunge ana akeh saka ngisor munggah nganthi ing ndhuwur, saya munggah saya katon pemandangan curuge.","Restorannya ada pemandangan air terjunnya, tempat makan berupa saung. Saungnya ada banyak dari bawah naik hingga ke atas, semakin ke atas semakin terlihat pemandangan air terjunnya.","Restorannya memiliki pemandangan air terjun, tempat makan seperti saung. Saungnya banyak dari bawah naik ke atas, saat saya naik saya melihat pemandangan air terjun.",0.9592294096946716
"Pelayane grapyak. Nggarai terus pingin teka maneh. Kebeneran uga kerep nginep ning kene, hotele resik lan pemandangane saka kamar hotel apik.","Pelayannya ramah. Bikin selalu ingin datang kembali. Kebetulan juga sering menginap di sini, hotelnya bersih dan pemandangan dari kamar hotel bagus.","Pelayanannya memuaskan. Membuat saya ingin datang lagi. Kebetulan sering menginap di sini, hotelnya bersih dan pemandangan dari kamar hotelnya bagus.",0.9667116403579712
"Mangan mbengi karo kabeh kaluwarga ing dina ulang taun bojo ndhuweni kesan tenan kanthi suasana sing narik ati ing hotel. Pelayanan sing grapyak tenan saka mas tian. Ora kudu ngenteni suwi, panganan lan ombean sing dipesen.","Makan malam bersama seluruh keluarga di hari ulang tahun suami menjadi sangat berkesan dengan suasana yang menawan di hotel. Pelayanan yang sangat ramah dari mas tian. Tidak perlu menunggu lama, makanan dan minuman yang dipesan.","Makan malam bersama seluruh keluarga pada hari ulang tahun pasangan memberikan kesan yang sangat mendalam dengan suasana yang menarik di hotel. Pelayanan yang sangat cepat dari para staf. Tidak perlu menunggu lama, makanan dan minuman yang dipesan segera datang.",0.9596201777458191
"Obong terus pak, suwek-suwek wae persatuan lan kesatuan Indonesia nganggo retorika mu.","Bakar terus pak, cabik-cabik saja persatuan dan kesatuan Indonesia dengan retorika mu.","Teruslah pak, hanya dengan retorika Anda, membela persatuan dan kesatuan Indonesia.",0.9266113638877869
"Manggon ana ing pinggiran bukit, panggonane amba, nyenengake lan nyaman. Nduwe pemandangan sek nyenengake mripat, kaya gunung, kebon, lan kutha bandung nalika didhelok saka ndhuwur. Pegawaine cekatan lan grapyak. Menu panganane akehe menu steak sanajan uga ana menu sega goreng, gurame, lan liya-liyane. Restoran sing direkomendasikake kanggo diparani nalika teka ing bandung.","Terletak di tepi bukit, tempatnya luas, menyenangkan dan nyaman. Memiliki pemandangan yang memanjakan mata, seperti gunung, perkebunan, dan kota bandung jika dilihat dari atas. Pegawainya cekatan dan ramah. Menu makanan di dominasi oleh menu steak walaupun ada juga menu nasi goreng, gurame, dll. Restoran yang direkomendasikan untuk dikunjungi ketika datang ke bandung.","Terletak di pinggiran bukit, tempatnya luas, menyenangkan dan nyaman. Memiliki pemandangan yang sangat menyenangkan untuk mata, seperti gunung, kebun, dan kota Bandung saat dilihat dari atas. Pelayanannya cepat dan ramah. Menu makanannya banyak, terutama menu steak, tetapi juga ada menu nasi goreng, gurame, dan lainnya. Restoran yang direkomendasikan untuk dikunjungi saat berada di Bandung.",0.963142991065979
Bca lagi ngadakake acara ulang tahun lan ngundang kabeh karyawane kanggo melu acara kuwi.,Bca sedang mengadakan acara ulang tahun dan mengundang seluruh karyawannya untuk mengikuti acara tersebut.,Perusahaan sedang merencanakan perayaan ulang tahun dan mengundang semua karyawan untuk berpartisipasi dalam acara tersebut.,0.9342638254165649
"Kawit mbukak cendana bistro aku wis njajal panganan, dinggo aku kurang cocok, panganane biasa-biasa ora ana sing spesial.","Sejak buka cendana bistro saya sudah coba makanan, untuk saya kurang cocok, makanannya biasa-biasa tidak ada yang spesial.","Saya membuka bistro cendana dan sudah mencoba makanannya, menurut saya kurang cocok, makanannya biasa-biasa saja tidak ada yang spesial.",0.9690749645233154
Minimal biaya transaksi wulan 11 sing kudune dibalekake wulan 12 wingi ora mlebu ing rekeningku kie.,Minimal biaya transaksi bulan 11 yang harusnya direfund bulan 12 kemarin tidak masuk ke rekening saya nih.,Biaya transaksi minimum bulanan 11 yang seharusnya dikembalikan bulan 12 kemarin tidak masuk ke akun saya ini.,0.940691351890564
"Sakwise kalap blanja, dhewe mutusake kanggo mangan ing warung tenda pinggir dalan. Ana ing lelungan marang hotel, dhewe lewat dalan cilik kanggo nyingkir saka macet, lan ketemu warteg iki. Pas teka rame banget! Dhewe kudu antri sediluk. Dhewe pesen sega uduk, pithik bakar madu, usus, kubis goreng. Rasane enak! Pithik bakar madune parah nggawe kemaningan banget!","Setelah kalap belanja, kami memutuskan untuk makan di warung tenda pinggir jalan. Dalam perjalanan pulang ke hotel, kita lewat jalan kecil untuk menghindari macet, dan bertemu warteg ini. Pas datang ramai banget! Kita mesti antre sebentar. Kami pesan nasi uduk, ayam bakar madu, usus, kol goreng. Rasanya enak! Ayam bakar madunya parah bikin ketagihan banget!","Saat itu sedang gila-gilanya berbelanja, dia memutuskan untuk makan di warung tenda pinggir jalan. Ada di lorong menuju hotel, dia melewati jalan kecil untuk menghindari kemacetan, dan menemukan warteg ini. Saat itu sangat ramai! Dia harus mengantri sebentar. Dia memesan nasi uduk, ayam bakar madu, usus, dan kol goreng. Rasanya enak! Ayam bakar madunya sangat manis!",0.9348750114440918
Beritane sing ora berkualitas lan ora ndidik pol. Kebeg kepentingan lan golek rai.,Pemberitaanya yang tidak berkualitas dan sangat tidak mendidik. Penuh kepentingan dan pencitraan,Beritanya tidak berkualitas dan tidak mendidik sama sekali. Hanya mencari sensasi dan popularitas.,0.8975736498832703
Bakul alon nanggepi. Ana masalah suwe diurus. Nganti saiki barang urung diganti,Penjual lambat menanggapi. Ada kendala lama diurus. Sampai sekarang barang belum diganti,Pelan-pelan tapi pasti. Ada masalah membutuhkan waktu lama untuk diselesaikan. Sampai sekarang barang tersebut belum diganti.,0.8984155654907227
Aja lewatke diskon langsung nganti Rp 10 yuta ning kene!,Jangan lewatkan diskon langsung hingga Rp 10 juta di sini!,Jangan lewatkan diskon langsung hingga Rp 10 juta di sini!,1.0
Pt kami lan 12 bank wis tapak asma pembiayaan lrt jabodetabek,Pt kami dan 12 bank sudah menandatangani pembiayaan lrt jabodebek,PT kami dan 12 bank telah menandatangani perjanjian pembiayaan LRT Jabodebek.,0.938377320766449
"Nembe ngerti babagan panggonan iki saka kanca, wektu dhewe teka pengunjunge ora patia akeh, dadi dhewe milih kanggo lungguh ing lantai loro karo nikmati pemandangan ing njaba. Mbengi kuwi lagi ana pagelaran musik, aku kurang ngerti apa pagelaran musik iki ana saben dina apa ora.","Baru tahu tentang tempat ini dari teman, waktu kami datang pengunjungnya tidak terlalu banyak, jadi kami memilih untuk duduk di lantai dua sambil menikmati pemandangan di luar. Malam itu sedang ada pertunjukan musik, saya kurang tahu apakah pertunjukan musik ini ada tiap hari atau tidak.","Baru tahu tentang tempat ini dari teman, ketika saya datang pengunjung tidak terlalu banyak, jadi saya memilih duduk di lantai dua sambil menikmati pemandangan di bawah. Sore itu ada pertunjukan musik, saya kurang tahu apakah pertunjukan musik ini ada setiap hari atau tidak.",0.9837092161178589
Aku pingin tuku 20 tiket dinggo laga persebaya vs arema sesok.,Saya ingin beli 20 tiket untuk laga persebaya vs arema besok.,Saya ingin membeli 20 tiket untuk pertandingan Persebaya melawan Arema besok.,0.9583187699317932
"Panganan uwis oke, nanging kanggo nata panggonan lungguh kurang, katon rame banget dadi ora nyaman, rega lumayan kanthi kualitas sing kurang.","Makanan sudah oke, namun untuk penataan tempat duduk kurang, terlihat terlalu ramai sehingga tidak nyaman, harga lumayan dengan kualitas yang kurang.","Makanannya sudah oke, tetapi untuk mengatur tempat duduk kurang, terlihat ramai sekali sehingga tidak nyaman, harga lumayan dengan kualitas yang kurang.",0.9807912707328796
"Aku seneng suwi-suwi ning kene, merga kahanane enak, pencahayaane apik, ana plihan isa ning jaba nggen utawa ning jero. Panganane lumayan.","Saya senang berlama-lama di sini, karena suasananya enak, pencahayaannya bagus, ada pilihan bisa di luar ruangan atau di dalam. Makanannya lumayan.","Saya senang tinggal di sini, karena lokasinya bagus, pencahayaannya baik, dan ada pilihan untuk tinggal di luar atau di dalam. Makanannya lumayan.",0.9630216956138611
Kabeh sing diomongne pak rocky iku ora ana dasare. Nggumun yo kok isa dadi profesor.,Semua yang diomongin sama pak rocky itu tidak berdasar. Heran ya kok bisa jadi professor.,Semua yang dikatakan Pak Rocky tidak ada dasarnya. Heran saya kok bisa jadi profesor.,0.9347960352897644
"Restoran iki nduweni lokasi sing prima ing bukit-bukit sing nduweni hawa sejuk lan pemandangan ijo nyegerake. Mesthi wae tujuan utamane yaiku masakan khas nusantara sing nikmat. Cekake, ngunjungi mrene dhewe entuk ngelakokake sisan wisata ilat, mripat, lan jiwa.","Restoran ini memiliki lokasi yang prima di perbukitan yang memiliki udara sejuk dan pemandangan hijau menyegarkan. Tentu saja tujuan utamanya adalah masakan khas nusantara yang nikmat. Singkatnya, berkunjung ke sini kita dapat melakukan sekaligus wisata lidah, mata, dan jiwa.","Restoran ini memiliki lokasi yang prima di atas bukit-bukit yang memiliki udara sejuk dan pemandangan hijau yang menyegarkan. Tentu saja tujuan utamanya adalah masakan khas Nusantara yang nikmat. Selain itu, mengunjungi tempat ini juga bisa menjadi pengalaman wisata kuliner, pemandangan, dan jiwa.",0.9480693340301514
"Bojoku sek ora terlalu seneng karo ramen, kanggo siki deknen ngomong nek enak lan gurih. Deknen malah mesen maneh kanggo deknen sakwise nyicipi pesenanku.","Istri saya yang tidak terlalu suka ramen, untuk kali ini dia bilang enak dan gurih. Dia malah memesan lagi untuk dirinya setelah mencicipi pesanan saya.","Suamiku memang tidak terlalu menyukai ramen, tetapi untuk kali ini dia bilang bahwa ramen ini enak dan gurih. Dia bahkan memesan lagi setelah mencicipi pesanan saya.",0.9635368585586548
Panggone nyaman. Rasane enak. Regane uga saat. Weduse ora prengus. Pokoke cocok kanggo wong sing seneng njajan wedus.,Tempatnya nyaman. Rasanya enak. Harganya juga saat. Kambingnya tidak bau. Pokoknya recomend buat pecinta kuliner kambing.,Tempatnya nyaman. Rasanya enak. Harga terjangkau. Suasana tidak berdebu. Pokoknya cocok untuk orang yang suka makan daging panggang.,0.9309219121932983
"Salah siji restoran panganan laut paling apik ing kota iki. Apike teka pas preinan dina setu, yuyu isih apik lagi teka. Rega kompetitif, ora murah pancen nanging ora kelarangen kok.","Salah satu restoran seafood terbaik di kota ini. Sebaiknya datang pas liburan hari sabtu, kepiting masih bagus baru datang. Harga bersaing, tidak murah memang tapi tidak kemahalan kok.","Salah satu restoran makanan laut terbaik di kota ini. Keindahannya datang saat matahari terbenam di atas danau, ikan masih segar lagi datang. Harga kompetitif, memang tidak murah tetapi tidak terlalu mahal.",0.9154676198959351
"Kanggo nggolek batagor sing asli, kowe ora perlu adoh-adoh nggoleke marang pelosok, cukup arahke kendaraan marang dalan saka djunjunan, dhewe isa nikmati batagor asli sing enak kanthi panggonan sing kapenak. Rasa batagor sing ditawakake ngugah salira tenan amarga batagor disajikake garing-garinge lan diguyang kuwah kacang sing seger","Untuk menemukan batagor yang otentik, anda tak perlu jauh-jauh mencarinya ke pelosok, cukup arahkan kendaraan ke jalan dari djunjunan, kita dapat menikmati batagor asli yang enak dengan tempat yang nyaman. Rasa batagor yang ditawarkan sangat menggugah selera karena batagor disajikan garing-garingnya serta disiram kuah kacang yang segar","Untuk mencari batagor asli, Anda tidak perlu berkeliling jauh-jauh ke pelosok, cukup arahkan kendaraan Anda ke jalan Junaedi, Anda bisa menikmati batagor asli yang enak dengan tempat yang nyaman. Rasa batagor yang disajikan sangat menggugah selera karena batagor disajikan dengan tekstur renyah dan dicelup ke dalam kuah kacang yang segar.",0.9476528167724609
"Citarasane biasa wae, ora ana sek spesial. Kudune ngenteni cukup suwi nganti teka panganane, pelayane uga kurang grapyak.","Citarasa biasa saja, tidak ada yang spesial. Harus menunggu cukup lama datangnya makanan, pelayan juga kurang ramah.","Citarasanya biasa saja, tidak ada yang spesial. Harus menunggu cukup lama sampai makanan datang, pelayanannya juga kurang cepat.",0.9665340781211853
Roti ulang tahune spesial nganggo ndhog sakpiring ditambah mozzarella kanggo kowe,Kue ulang tahun spesial pakai telur sepiring plus mozzarella buat kamu,Roti ulang tahun spesial dengan telur di atasnya ditambah mozzarella untukmu.,0.9118335843086243
Arep nesu marang indosat! Kok sinyale ilang terus si,Mau marah ke indosat! Kok sinyalnya hilang melulu si,Akan marah kepada Indosat! Kenapa sinyalnya hilang terus sih,0.9113767147064209
"Omah mangan sing ngusung konsep tradisional alias jadul iki pantes kowe coba. Kejaba rasane sing pas, warung iki duweni sawetara perkara unik kaya piring sing dienggo yaiku piring seng jaman mbiyen karo gelas ombeane. Jenis menune aneka werna banget. Lan sakkabehe enak enak!","Rumah makan yang mengusung konsep tradisional alias jadul ini patut anda coba. Selain rasanya yang pas, warung ini memiliki beberapa hal unik seperti piring yang digunakan adalah piring seng zaman dahulu berikut gelas minumnya. Jenis menunya sangat beragam. Dan semuanya enak enak!","Restoran yang membawa konsep tradisional alias jadul ini patut kamu coba. Selain rasanya yang pas, restoran ini memiliki beberapa hal unik seperti piring yang digunakan adalah piring zaman dulu dan gelasnya adalah gelas tembus pandang. Jenis menunya beragam warna-warni. Dan semuanya enak!",0.9626221656799316
Kfc Palembang Square kerep dadi peyelamat pas luwe pas aku nginep ning sekitar hotel ning lokasi iku. Kabeh wong seneng kfc. Dadi. Kfc ning lokasi iki nyepetne sampeyan dinggo pesen pas sampeyan keluwen ning jero hotel.,Kfc Palembang Square seringkali menjadi penyelamat di saat lapar saat saya menginap di sekitaran hotel di lokasi itu. Semua orang suka kfc. So. Kfc di lokasi ini menyegerakan anda untuk memesan saat anda kelaparan di dalam hotel.,"KFC Palembang Square sering menjadi penyelamat saat saya kehabisan pilihan makanan saat menginap di sekitar hotel di lokasi tersebut. Semua orang menyukai KFC. Jadi, KFC di lokasi ini bisa Anda manfaatkan untuk memesan makanan saat Anda bosan berada di dalam hotel.",0.9479491114616394
Aneka werna ombean seger kasadia awit saka jus buah nganti rena-rena teh.,Berbagai macam minuman segar tersedia mulai dari jus buah sampai aneka teh.,Berbagai warna minuman segar disediakan dari jus buah hingga teh.,0.9557206034660339
"Dekwingi 10 Maret 2015, aku dijak anakku mangan awan ning kene. Aku pesen urang kremes lan jangan asem. Bener-bener enak. Lan sing spesial ning kene yaiku sambele, pedes nanging pancet gelem nambah. Jus blackberryne uga enak.","Kemarin 10 Maret 2015, saya diajak anak saya makan siang di sini. Saya pesan udang kremes dan sayur asam. Betul-betul enak. Dan yang spesial di sini adalah sambalnya, pedas tapi tetap mau menambah. Jus blackberrynya juga enak.","Pada tanggal 10 Maret 2015, aku diajak anakku makan di sini. Aku memesan krecek dan jangan terlalu asam. Rasanya benar-benar enak. Yang spesial di sini adalah sambalnya, pedas tetapi membuat ketagihan. Jus blackberry-nya juga enak.",0.9438894391059875
Ndhuwe restoran kudu mewah rapi mosok iki lumuten jamuren pelayane kurang muasake mosok aku ditumpahi banyu sek ombeyane ana madune aku iki alergi madu,Punya restoran harus mewah rapi masa ini berlumut berjamur pelayan kurang memuaskan masa saya ditumpahkan air mana minumnya ada madu saya itu alergi madu,"Memiliki restoran harusnya mewah dan rapi, bagaimana ini masih jamuran, pelayanannya kurang memuaskan, bagaimana aku ditumpahi air seketika di hadapan banyak orang, apalagi aku alergi terhadap madu.",0.8842560648918152
"Aku nembe bae ganti kartu sing rusak, nanging tetep ora ana sinyal.","Saya baru saja ganti kartu yang rusak, tapi tetap tidak ada sinyal.","Aku baru saja mengganti kartu yang rusak, tetapi tetap tidak ada sinyal.",0.9917516112327576
Adohi narkoba yaiku salah siji cara sing isa digunakake kanggo ningkatake kualitas anak bangsa.,Jauhi narkoba adalah salah satu cara yang bisa digunakan untuk meningkatkan kualitas anak bangsa.,Menggunakan narkoba adalah salah satu cara yang dapat digunakan untuk meningkatkan kualitas generasi muda.,0.9672633409500122
