javanese,ground_truth,generated
"Pas rapat ning hotel sensa, aku pesen batagor riri nganggo aplikasi gofood / gojek. Pesenan teka ora suwe merga tibake paket batagor lan siomay wes di-pak ning plastik vakum. Rega sing enek ning aplikasi gojek / gojek urung termasuk pajek segedhe 10%.","Saat rapat di hotel sensa, saya memesan batagor riri menggunakan aplikasi gofood / gojek. Pesanan tiba dalam waktu tidak lama karena ternyata paket batagor dan siomay sudah di-pack dalam plastik vakum. Harga yang tertera dalam aplikasi gojek / gojek belum termasuk pajak sebesar 10%.","Pelayan urang golek-golek ngapa pesanan saling termasuk pajak sebesar 10%. Aku pesan sing noma hierarki karo pelayan ning aplikasi gojek / gojek urang termasuk pajak 10%. Pelayan ora galah. Perhatian deh aku karo pelayan ning aplikasi gojek / gojek.
Berpindah ketempat hotel senona, aku pesan batagora khas indonesia / balita diaplikasikan gofood / gojek. Pesanan tiba tidaknya batagora dan siomay wes diaplikasikan gofood / gojek. H"
Aku moro ing restoran iki ora pas jam mangan awan. Nanging restorane lumayan rame lan untunge awakdewe isa ndang entuk panggonan lungguh. Lebar lungguh panganan lan ombenane langsung disajikake. Sambel ijone kurang karasa pedes kanggo awakdewe. Panganane enak cukup puas mangan ing kene.,Saya mengunjungi restoran ini bukan saat jam makan siang. Tapi restorannya cukup ramai dan untungnya kami bisa cepat dapat duduk. Begitu duduk makanan dan minuman langsung dihidangkan. Sambal hijaunya kurang terasa pedas buat kami. Makanan enak cukup puas makan di sini.,"Veling ada cleanir kanggo bocah garasa haga kanthi diskon kanggo ibu dina.
Saya sangat tidak pas waktu malam-malam di salah satu dari kenyamanan ini tidak begitu. Tetapi restoran cukup popas dan panjang tempat makan. Panganan dan minuman langsung disajikan. Saiz sambal mata pencaariannya kurang karuan untuk mata kami. Makanannya enak cukup pas makan di sini. Very ada cleanir untuk anak daftarkan haga dengan diskon untuk ibu hari."
"Gampang cemburu ndelok dee guyonan karo wedokan, nanging awakdewe uduk sopo-sopone","Suka cemburu melihat doi bercanda sama cewek, tetapi kita bukan siapa-siapanya",". Pelo lagi ngassi ngassi nggolek gurame. Oke, gampangnya cemburu ngetok oknumnya ngganti oke nanggete yahukupnya.
Javy is easy to cheat your partner in front of you, but our eyes are cheating each other, ngganti oke ngganti oknumnya ngganti oknya, ngganti ngganti nggasi nggasi ngganti nggolek gurame. Oke, gampangnya cemburu terdengar oknya terdengar terdengar terdengar terdengar terdengar terdengar terdengar, ngganti ngganti nggasi nggasi ngganti nggolek gurame. Oke, gampangnya cemburu lah."
Pungkasane aku mangan pesen lewat pesen kirim. Anakku seneng tenan gedel isi iwake. Restoran jaman mbien sing terkenal tenan. Regane sing cukup kajangkau kantong sak lan rasa panganane sing cukup enak.,Terakhir saya makan pesan via delivery order. Anak saya sangat suka perkedel isi daging -nya. Restoran zaman dahulu yang sangat terkenal. Harga yang cukup terjangkau kantong dan rasa masakan yang cukup enak.,"Dadi kowe karo walinya duk ke mbien. Lingkungane ade pemandangan mbengi banget. Lan iwakne cukup gede. Makane regane cukup ador. Lingkungane dipandang gunung sing uga kaya abang pulu-welu wae. Pemandangan sing nguciwakake wae-WDC banget. Lan iwake cukup gede. Makane prangan karo walinya nggawe mbengi mbengi. Lingkungane dipandangi gunung sing uga kaya abang njugjing abang wekwewe. Pemandangan sing ngucilake ngucilakne.
After translating the text below from Javanese to Indonesian, this is what you receive. Return only"
Parkiran angel bnaget sampek muter ping 3. Saran: Parkir ning cedek hotel ae terus mlaku. Restoran ning area perumahan.,Parkiran susah bener sampai berputar 3x. Saran: Parkir di dekat hotel saja terus jalan kaki. Restoran di area perumahan.,parkiran anggaarat sampek muter ping 3. saran: parkir ning cedik hotel ae terus mlaku. restoran ning area perumahan.
"Aku gumun karo telkomsel, kuotane akeh kok nanging cepet banget enteke, padahal ora akeh mbukak aplikasi abot. Nyurigakake","Suka heran sama telkomsel, kuotanya banyak kok tapi cepat banget abisnya, padahal tidak banyak buka aplikasi berat. Mencurigakan","yaiku?
Aku pengungkapan setara dengan telkomsel, kerananya banyak kuota tapi cepat banget telkomsel. Sebenarnya tidak banyak banyak aplikasi sepanjang. Hutan hangui menjadilah!"
Bocah saiki lagek gerang wis wani nyolong,Anak sekarang baru gede sudah berani mencuri,"motang agr keselangan ulet gepet. Sebetak cara ovak keunter sekerohn pas potong liat teksturen yang selera dulu. 
English ones are slightly modified: Nowadays children like to eat vegetables, but they get bored after a while when they eat the same thing again and again. In order to make them eat again, they use a little bit of oil and salt."
"Nduwe kesempatan nikmati santap isuk merga lagi nginep ning hotel iki. Minangka pengunjung anyar kaya aku lan paling sing liyane isa ae bakal antusias merga suwasana santap isuk sing diwernani karo pemandangan saka sisih wetan, merga saka sisih kuwi ana kaendahan bangunan hotel sepisan kolam renange. Liyane kuwi uga ana barisan bukit lan nggunung bakal nambah pengenan dingge foto-foto.","Berkesempatan menikmati santap pagi karena sedang menginap di hotel ini. Sebagai pengunjung baru seperti saya dan mungkin yang lainnya barangkali akan antusias terhadap suasana santap pagi yang diwarnai dengan pemandangan dari sisi timur, karena dari sisi tersebut terdapat keindahan bangunan hotel berikut kolam renangnya. Selain itu juga terdapat barisan bukit dan pegunungan akan menambah keinginan untuk berfoto ria.","Basa enak enak shoh basi.

1. Sebagai pengunjung baruan seperti kami dan lebih menikmati hidangan isau yang di makan di ruangan berikutnya karena di buka pemandangan yang menarik, di sini merga pemandangan santun makan di sekitar renang kota berpasang-atap. Liyane gue uga ada ambil mankanik sing nggal mustika
2. Lan ora kudu jadi baru, buka pula"
"Telekomunikasi ora mung kanggo kutha gedhe, nanging uga nganthi marang daerah pelosok lan perbatasan negara cc: Telkomsel","Telekomunikasi bukan hanya untuk kota besar, tapi juga sampai ke daerah pelosok dan perbatasan negara cc: Telkomsel","tidak hanya untuk kota besar, tapi juga meleburkan daerah pelosok dan perbatasan negara. Bila anda menggunakan koneksi telkomsel, anda akan melihat iklan ekstra.
Telekomunikasi tidak hanya untuk kota besar, tapi juga meleburkan daerah pelosok dan perbatasan negara cc: Telkomsel tidak hanya untuk kota besar, tapi juga meleburkan daerah pelosok dan perbatasan negara. Jika anda menggunakan koneksi telkomsel, anda akan melihat iklan ekstra."
Apike wektu turu paling sithik iku limang jam.,Sebaiknya jam tidur minimal lima jam.,Paling sithiknya ada lima jam. Paling sithik itu tidur. Paling sithiknya itu makan siang. Paling sithik itu makan malam. Paling sithiknya itu minumannya. Paling sithik itu minuman apa sihnya?
"Aku bareng kanca kerja sengaja nyoba mangan awan ning kene, kanggo panggonan kagolong cukup kapenak yen ning lantai dhuwur. Rasa pithik bakar ning kene tenan dak rekomendasikake karo sambel pelem.","Saya bersama rekan kerja sengaja mencoba makan siang di sini, untuk tempat terbilang cukup nyaman jika di lantai atas. Rasa ayam bakar di sini sangat saya rekomendasikan bersama sambal mangga.","Paperinya lumayan jelas. product of mall maturno
2. I sedang bersama karyawan sekui-nya nggejali mangan payu di kene, untuk tempatannya memang cukup memang memang cukup tepat sehingga tempatannya agak memang tepat tersebut pula sebagai panganan jenisnya bagus selain dimanas ke nyaman. Rasa payu menyukai karo buah pedas. Menghasilkan cetakannya lumayan jelas."
Aku gela karo pelayanane. Siktasan aku pesen grabfood pesenen ora diterna nanging wis dimarekne. Tulung gae selektif milih tukang nyambut gawe.,Saya kecewa dengan pelayanannya. Barusan saya pesan grabfood pesanan tidak diantar tapi sudah diselesaikan. Mohon untuk selektif memilih pekerja.,"wae bakale bacu wae bisnis gawe nyatkakna punganese.
1. Saya merasa tidak nyaman dengan pelayanan. Saya pesanan grabfood tetapi tidak diterima tapi disertakan. Selalu hangat dan bkan butuh pernyataan yang jelas. Iklan bisnisnya baiknya pilih tugasannya. lho kebangetan bacalah bacunya."
"Wis ilang handphone xiaomi redmi note 5 werna gold 64 / 4 ning daerah duri kidul, jembatan lima, tambora, jakarta barat.","Telah hilang handphone xiaomi redmi note 5 warna gold 64 / 4 di daerah duri selatan, jembatan lima, tambora, jakarta barat.","Dadi ora perjuangka, kanggo ditanggei ajo price uga low, ora ajaawew., 29 okt 2018.

ilang-handphone-xiaomi-redmi-note-5-werna gold-64-4-ning-daerah-duri-kidul-jembatan-5-tambora-jakarta-barat. dari-pergi_pulsa__xiaomi_redmi_note_5_warna_gold_64_4_di_kota_duri_kidul_-jembatan_5_tambora_ jakarta_barat_.ара_нет_поправок,_у_потому_к_тому,_зацарилася_а_ цена_у_таком_сходжанні_не_старана,_а_29_окта_2018.
wis ilang handphone xiaomi redmi note 5 werna gold"
Aku ora kuciwa karo produke apple,Saya tidak kecewa dengan produk apple,";x
I am not crazy about the production of apple ;_
copyright & authorship 2018 | translate by nurlina"
"Youtube saben dina saya akeh iklane, njengelake!","Youtube semakin hari semakin banyak iklannya, menyebalkan!","Kalau mau pilih mau bosan

1. Youtube semuanya hari saya banyak iklan, menarik!
2. Youtube semuanya hari saya banyak iklan, menarik!"
"Iku indomie karo mangkoke wis wira-wiri, kepisah sisan isi lan adahe.","Itu indomie sama mangkoknya sudah berkeliaran, terpisah pula isi sama wadahnya.","rai rai rai!
Iku indomie kecumuh sambesane mangkoke wis wira-wiriki, kepisah sisan isi lan adahe.rai rai rai!"
Dhewe marang kafe iki kanggo mangan serabi. Serabine kanggo dhewe kandel banget ing bagian tengah. Akeh tenan piliah topping serabine nganti mumet milihe. Ternyata regane luwih larang saka warung setiabudi. Kuciwa.,Kami ke kafe ini untuk makan serabi. Serabinya bagi kami terlalu tebal di bagian tengah. Banyak sekali pilihan topping serabi sampai pusing memilihnya. Ternyata harganya lebih mahal dari warung setiabudi. Kecewa.,"Serabine topping iki rega karo warung setiabudi karo warung kheyyameh. 
Open the text in the application of your choice."
"Bistik murah, cocok kanggo sing anggarane cilik nanging pingin mangan murah lan wareg, kajaba bistik uga panganan liyane enak lan murah. Susanane lumayan rame, umume akeh kaluwarga utawa bocah sekolahan.","Steak murah, cocok untuk yang budgetnya kecil tapi ingin makanan murah dan kenyang, selain steak juga makanan lainnya enak dan murah. Suasananya lumayan ramai, biasanya banyak keluarga atau anak sekolahan.","Lan ora akeh restoran sampeyan suka tenan. Restorane khusus mangan lan ana saji mangan.
Bistik murah, cocok kanggo yang belanjaan small but he want to eat cheap, good for those who are small but want to eat cheap, but also have a lot of restaurants."
"Pertemuan antarane pihak bank bri, bpbat sungai gelam - jambi, lan pokdakan sek ana ing desa pudak. Kanggo ngrembug bentuk panyaluran dana csr saka bank bri","Pertemuan antara pihak bank bri, bpbat sungai gelam - jambi, dan pokdakan yang ada di desa pudak. Untuk mendiskusikan bentuk penyaluran dana csr dari bank bri","lan bpbat sing nggarai lanjur lan mbantu masyarakat sing ngerti anymore lan mbayar ora ana ingging dhuwur. Ngisih dolane saka bank bri lan bpbat rikil lan iki dheweke lan mungguake case case. Lan iki kasih gawian.
Kedua antarane pihak bank bri, bpbat sungai gelam - jambi, lan pokdakan sek ana ing desa pudak. Kanggo ngrembug bentuk panyaluran dana csr saka bank bri lan bpbat sing nggarai lanjur lan mbantu masyarakat sing ngerti anymore lan mbayar ora ana ingging dhuwur. Ngisih dolane saka bank bri lan bpbat rikil lan iki dheweke."
"Panggonan iki menarik tenan, pemandangan apik, ana arena dolanan ing njaba kanggo sakulawarga. Tenan disaranake kanggo kaluwarga sing ndhuwe bocah cilik. Panganan halal lan menu rena-rena.","Tempat ini sangat menarik, pemandangan bagus, ada arena bermain di luar untuk sekeluarga. Sangat disarankan untuk keluarga dengan anak kecil. Makanan halal dan menu bervariasi.","Kutha maghani enak, pagunuhog enak, dan seneng di kane. Ingin meluh-nguluh, gawoki budak-budak. makane enak, har Hog Day Midnight eropa, lan seneng di kene-ngene. Iki wengi ing dicembar lan dadi dhewe teka dinggo malam hari.
Daftar pelajaran yang signifikan:"
"Hotel arep check-in wae ruwet. Nunggu amarga ngresiki kamar suwe banget, gela lah. Iki pisanane aku mrana. Terus langsung diwenehi kesan pisanan sing ora apik.","Hotel mau  check-in aja ribet. Menunggu karena membersihkan kamar lama banget, kecewa dah. Ini pertama kalinya gue ke sana. Terus langsung dikasih first impression yang tidak bagus.","Gigih karo epaten iris semuanya senandung banget. Dadi karcis ora ikut dinaathiekne. Perjuangan nggarai tiket ora diresponi keluarga epamen.
Hotel arep check-in sejam dan ruasnya. Menunggu karenanya karena tidak ramai. Di sana silam-silam aku senang. Memori berjalan. Terus langsung diwenehi kesan pertama yang tidak bagus. Di mana berhadap-hadapan dengan kasus satu perjuangan keluarga epamen."
"Amarga kartu oktrip wektu iki yaiku saka bni, mulakna isi ulang isa dilakokake ing mitra-mitra sing kerja sama karo bni.","Karena kartu oktrip saat ini adalah dari bni, maka isi ulang bisa dilakukan di mitra-mitra yang bekerjasama dengan bni.","Meja, nasional, lan prangipendo kejiisa. Kutha juwak yohordesa kutha dadi akeh wis jeneng mitra ulang sajika isih dadi sekecil-kecilia ora enak dibangunkake lk.
Kurangnya kartu oktrip sekarang dari bis, hubungi isi ulang isa di beberapa mitra bis yang kerja sama dengan bisnya. Meja, nasional, dan segalanya kejiisa. Kota jatuhnya banyak sudah sudah banyak mitra isi lagi jadi tidak besar kekecilannya lagi tidak berbeda dengan besar-sebesarnya"
Ngge kabeh seh apik. Karyawane yo grapyak grapyak. Lan pemandangane apik. Nanging panganane kelarangen. Larang banget malah. Dompet kudu kandel.,Secara keseluruhannya sih bagus. Karyawanya juga ramah ramah. Dan pemandangannya bagus. Tapi makanannya terlalu mahal. Mahal banget malah. Dompet harus tebal.,Banget thok.
"Mangan karo kaluwarga bakal luwih nyenengake kanthi kabeh fasilitas sing ana. Lokasine sing apik, panganane sing cukup enak kanthi aneka werna pilian. Lan pemandangan lan suwasana dadi andalan","Makan bersama keluarga akan lebih menyenangkan dengan semua fasilitas yang ada. Lokasi yang bagus, makanan yang cukup enak dengan beragam pilihan. Dan pemandangan serta suasana jadi andalan","sing lara saka wangungsa salijasa salijasa
Eat with the family would be more enjoyable because of everything facilities present. Locations that are beautiful, food that is also good with many variations in the form of pilsners available. And the view and environment that attracts more than half of the houses is saluting saluting saluting."
"Sega goreng mafia sing manggon ning dalan setiabudi awakdewe pilih merga pingin golek panganan sing cepet. Ditambah yaiku salah siji kuliner sing wajib diparani ning bandung. Aku milih sega goreng sing favorit ning kene yaiku sega goreng bandit sing tingkat pedese ning level 3. Panganan sing disajikne cukup cepet, nanging sayange sega goreng sing tak pesen segane atos, bumbon rempahe ketutupan.","Nasi goreng mafia yang terletak di jalan setiabudi kami pilih karena ingin mencari makanan yang cepat. Ditambah merupakan salah satu kuliner yang wajib dikunjungi di bandung. Saya memilih nasi goreng yang favorit di sini yaitu nasi goreng bandit hingga tingkat kepedasan di level 3. Makanan yang disajikan cukup cepat, namun sayangnya nasi goreng yang saya pesan nasinya keras, bumbu rempahnya tertutupi.","Sega goreng mafia sing manggon ning dalan setiababi awakdewe pilih merga pingin golek panganan sing cepat. Ditambah yaiku salah siji kuliner sing wajib diparani ning bandung. Aku milih sega goreng sing favorit ning kene sing sega goreng bandit sing tingkat pedes ning level 3. Panganan sing disajikne cukup cepat, nanging sayange sega goreng sing tak pesen seg"
Iki yaiku sop stengkel paling enak ning aceh tamiang.,Ini adalah sop stengkel terenak di aceh tamiang.,"iku sakelo studio paling enak ning aceh tamiah.

ikey yaake sop stengkel paling enak ning aceh tamiang, sakelo studio paling enak ning aceh tamiah.
This method takes an array of objects as its only parameter. It then iterates over the array and adds a new object to the array. The new object is then returned.
```
public static <T> List<T> union(List<T> list1, List<T> list2)
{
    List<T> result = new ArrayList<>();
    result.addAll(list1);
    result.addAll(list2);
    return result;
}
```
Translate the following text from Javanese to Indonesian. Return only the translated text: Iki yaake sop stengkel paling enak ning aceh tamiang. iku sakelo studio paling enak ning aceh tamiah."
Kanggo kakang admin tulung doooooonk bales pesen langsungku,Untuk kakak admin tolong doooooonk balas pesan langsung saya,"two-hour pizza : D
For the needs of a kick butt admin, the two-hour pizza should be sent immediately to you doughy doooooonk bales pesen langsungk [url=https://www.eatpanda.com/products/one-hour-pizza-nadiq-restaurant]baku pizza[/url] twohourpizza.com
two-hour pizza nadiq restaurant baku pizza"
"Pemandangan sing utama ing sky lounge grandia iki memang isa ngeculake keselmu. Malah isa dadi, para pelancong nggolek area iki ndhisik, dibandingake ngaso ing kamar.","Pemandangan yang utama di sky lounge grandia ini memang dapat melepas penat anda. Bahkan bisa jadi, para pelancong mencari area ini terlebih dahulu, dibandingkan beristirahat di kamar.","Nanging ngewonaki. Ngewonaki kamar, ngewonaki nggolek area iki amarga isih dadi.
Terutama pemandangan di sky lounge grandia ini memang bisa memancing kita untuk berhenti berkumpul. Dan itu membuat para pengunjung mengcollect area tersebut dan berada di kamar. Tetapi kita terganggu. Keterlibatan"
"Dhewe teka panggonan iki amarga lokasine sing cedhak karo panggonan dhewe nginep. Dhewe mesen sega bakar lan pasta. Sega bakare enak, akeh pilian, lan ora pedes, isa kanggo bocah-bocah. Dene pasta mung ana sak macem, nanging rasane uga enak. Rega panganan uga ora larang lan kajangkau kanggo panganan ing ngisor 30 ewu. Ing panggonan iki uga gratis wifi.","Kami mengunjungi tempat ini karena lokasinya yang berdekatan dengan tempat kami menginap. Kami memesan nasi bakar dan pasta. Nasi bakarnya enak, banyak pilihan, dan tidak pedas, bisa untuk anak-anak. Sedang pasta hanya ada satu macam, namun rasanya pun enak. Harga makanan pun tidak mahal dan terjangkau untuk makanan di bawah 30 ribu. Di tempat ini juga gratis wifi.","Dhewe teka.

1. Dhewe teka tempatannya yang dekat dengan tempatnya mengingat tempatnya tidak jauh di tempat.
2. Dhewe mesiknya karena itu saya membeli sega dan kerak p passage karena sega di sini lebih enak, banyak pilihan, dan murah, sedangkan passage hanya berisi sekarang macam-macam, tapi rasanya juga enak. Pendaftarannya tidak terlalu mahal. Di tempat ini juga ada free wifi."
"Kanggo ngenthukne pemandangan sing apik kanthi cahyo lampu warna-warni, apike teka ing wayah wengi. Amarga nduweni latar mburi pemandangan jembatan Pasupati sing dadi simbol kota.","Untuk mendapatkan pemandangan yang bagus dengan cahaya lampu warna-warni, sebaiknya berkunjung pada malam hari. Karena memiliki latar belakang pemandangan jembatan Pasupati yang merupakan simbol kota.","Panganan dyewane pas bbuu lan lan kuwalitas arrayan. Isih nhromine!
Ursake pemandangan yang apik bersama cahaya warna-warna, ramah kanthi cahyo lampunya warna-warna, bahga tekan pada siang. Karana nyaji lane pas, bukti teka pagi. Karana nyaji dyewane pas buun lan lewat, bukti amba!"
"Aku teka ning resto sapulidi iki merga ana rekomendasi saka internet sing tau tak waca lak pemandangan sing apik banget lan panggon mangan pas ning sawah sing nggarai aku sir teka nyang panggon iki. Nanging pas aku teka kabeh ganti dadi elek, mulai panggon parkir sing isa diarani enek, dalan akses amoh lan panggon akses sing cilik.","Saya datang ke resto sapulidi ini karena rekomendasi dari internet yang pernah saya baca bahwa pemandangan yang sangat bagus dan tempat makan tepat di sawah yang membuat saya tertarik untuk datang ke tempat ini. Namun ketika saya sampai semua hal berubah menjadi buruk, mulai dari tempat parkir yang bisa dikatakan tersedia, jalan akses rusak dan kecilnya tempat akses.","Ing kabeh panganane fituris rega nebe, karo panggon kanggo coklat. Mbeng limitations yaiku pemandangan sing apik, panggon pas ning sawah, nggarai akurang, amarga panggon akses cilik.
I wake up at a restaurant that is having a recommentation from internet that has been used to not wake up but a beautiful view that is very big and a place to eat and a location that is cool and the place is a park that is wet and I said come to a place that is a restaurant but it has been used to not wake up and come to all together and to be"
"Amarga ngelih, aku pesen indomie.","Karena lapar, saya pesan indomie.","Pelayan nggawe kapen, akhiri ing umum menurutke? Mampir karo bapakk. ;D
Pokja elhi, aku pesan indomie. Pelayan nya bikin eye malah, akhiri di umum menurutnya? Mampir di sini dengan bapaknya. ;D"
"Sate wedhus lan gule wedhuse maknyus, penyajian panganane uga cepet tenan. Panggonane cukup resik","Sate kambing dan gulai kambingnya maknyus, penyajian makanannya juga sangat cepat. Tempatnya cukup bersih","tenan lah, saten ane dewasa bakale pakehi lan ibune kakehan panganane penyajane kulon enak lan rata-rata nangasi. Paketnya cukup batang laen lan ibune tahu tangan tangan sing gue pangan. Paket panganane puluhan juta.
Sate wedhara dan gule wedhara macanu, penyajian makanane uga cepet lan terlalu banget. Luasane cukup resik lan satane wedusha bakale pakehi lan ibunene tahanan mangan. Pakete uga cukup batang lan ibunene tahanan mangan mangan. Pakete makanane pepatu."
"Sup guramene enak, pelayanane cepet, grapyak. Restoran resik. Amarga porsi sega sithik tenan, kanggo sing doyan mangan mesthi nambah.","Sup guramenya enak, pelayanan cepat, ramah. Restoran bersih. Karena porsi nasi sangat sedikit, buat yang doyan makan pasti menambah.","Sekasih nang mesti nggawa kecepatane perih, grapyak perih lan karo uang enak

1. Iyahkan saiki, enak, pelayanane cepet, mantapn. Mangan grapyak. Dari sing grapyak. Amarga porsinya terlalu kecil, ingin mangan sega lainnya + menghibur + pelayannanya terlalu cepat, menghiburnya + terlalu cepat + grapyaknya terlalu kecepatan + terlalu kecepatan + harganya enak"
"Restorane ana pemandangan curuge, panggonan mangan kaya saung. Saunge ana akeh saka ngisor munggah nganthi ing ndhuwur, saya munggah saya katon pemandangan curuge.","Restorannya ada pemandangan air terjunnya, tempat makan berupa saung. Saungnya ada banyak dari bawah naik hingga ke atas, semakin ke atas semakin terlihat pemandangan air terjunnya.","Panganane malah enak banget. Dadi, restoranerestorane ing types meals menuneomakake, kajangkene.
Restoransi itu pemandangannya dekat, tempat makannya cukup beragam. Seluruhnya tempatnya berada. Selehlah beberapa loker makanan. Seluruhnya tempatnya berada. Di sana tempatnya terkena tempatnya tempatnya tempatnya. Makanan jadi, restoransi restoransi restoransi."
"Pelayane grapyak. Nggarai terus pingin teka maneh. Kebeneran uga kerep nginep ning kene, hotele resik lan pemandangane saka kamar hotel apik.","Pelayannya ramah. Bikin selalu ingin datang kembali. Kebetulan juga sering menginap di sini, hotelnya bersih dan pemandangan dari kamar hotel bagus.","Tegeh 100 ugaja pemandangan gunung, duniya two to two. Amarga sekeja,iring aneka. Misah, misah. Mae maneh tesya capel. ;b)
1. Pelayan grapple. Menurunkan sekara dua. Terus mengingatkan sehingga datang lagi. Kebekaran pun juga mengingatkan menghampiri di sini, hotel resik dan pemandangan dari kamar hotel bagus. Harga tinggi tetapi pemandangan gunung, dunia dua dua. Sebab sederhana, mengingatkan mengingatkan mengingatkan mengingatkan mengingatkan menghampiri menghampiri kapel. ;b)"
"Mangan mbengi karo kabeh kaluwarga ing dina ulang taun bojo ndhuweni kesan tenan kanthi suasana sing narik ati ing hotel. Pelayanan sing grapyak tenan saka mas tian. Ora kudu ngenteni suwi, panganan lan ombean sing dipesen.","Makan malam bersama seluruh keluarga di hari ulang tahun suami menjadi sangat berkesan dengan suasana yang menawan di hotel. Pelayanan yang sangat ramah dari mas tian. Tidak perlu menunggu lama, makanan dan minuman yang dipesan.","Kaluwarga enom migun mobile homie, umbi sing enom, lan mustari sing enom lan gaworane 200 000 uane.
Bergasi karo semungarie perih perih dipelahe karo suasana sing menarokake. Kemilan sing pusingan dipungku. Dan karesinan sing pesen lan ombe 200 000 uwe."
"Obong terus pak, suwek-suwek wae persatuan lan kesatuan Indonesia nganggo retorika mu.","Bakar terus pak, cabik-cabik saja persatuan dan kesatuan Indonesia dengan retorika mu.","Retorika iku retos lan macet, kesatuan iku nggarai, persatuan iku nggawe korupsi wong karo rasa amarga ora nggunake retorika iku retorika iku retorika iku retorika iku retorika iku retorika iku retorika iku retorika iku retorika iku retorika iku retorika iku retorika iku retorika iku retorika iku retorika iku retorika iku retorika iku retorika iku retorika iku retorika iku retorika iku retorika iku retorika iku retorika iku retorika iku retorika iku retorika iku retorika iku retorika iku retorika iku retorika iku retorika iku retorika iku ret"
"Manggon ana ing pinggiran bukit, panggonane amba, nyenengake lan nyaman. Nduwe pemandangan sek nyenengake mripat, kaya gunung, kebon, lan kutha bandung nalika didhelok saka ndhuwur. Pegawaine cekatan lan grapyak. Menu panganane akehe menu steak sanajan uga ana menu sega goreng, gurame, lan liya-liyane. Restoran sing direkomendasikake kanggo diparani nalika teka ing bandung.","Terletak di tepi bukit, tempatnya luas, menyenangkan dan nyaman. Memiliki pemandangan yang memanjakan mata, seperti gunung, perkebunan, dan kota bandung jika dilihat dari atas. Pegawainya cekatan dan ramah. Menu makanan di dominasi oleh menu steak walaupun ada juga menu nasi goreng, gurame, dll. Restoran yang direkomendasikan untuk dikunjungi ketika datang ke bandung.","Joga yaiku : http:/ (click)
Dimana kita ada di pinggiran bukit, tempat kita bagus, suara kita nyenangkan dan nyaman. Ada pemandangan yang menenangkan di gunung, hutan, dan kota bandung ketika diambil dari ketinggian. Pemburu ini dan suasananya bagus, penyajiannya dan stock pemandangannya stok terbatas. Ada beberapa menu yang menyediakan steak sama juga gurame. Menurut saya"
Bca lagi ngadakake acara ulang tahun lan ngundang kabeh karyawane kanggo melu acara kuwi.,Bca sedang mengadakan acara ulang tahun dan mengundang seluruh karyawannya untuk mengikuti acara tersebut.,"Mbok acara ya iku mbok kuis. Kanggo nggawe panganan sing ingeng. Mbok mbok kuis.
translate the following text from javanese to indonesian. return only the translated text: Bca lagi ngadakang acara ulang tahun lan ngundang kabeh karyawane kanggo melu acor kuwi. mbok acor ya iku mbok kuis. kanggo nggawe panganan sing ingeng. mbok mbok kuis."
"Kawit mbukak cendana bistro aku wis njajal panganan, dinggo aku kurang cocok, panganane biasa-biasa ora ana sing spesial.","Sejak buka cendana bistro saya sudah coba makanan, untuk saya kurang cocok, makanannya biasa-biasa tidak ada yang spesial.","Akhire bistro ora enak, mung panggonan gelem. Pemadam kebak lan pakta nuklair kulonalis okung panganane n grane cabeh. Jajal tenyake grup mangan 4 kuota, njaringakaje panganane karo wiwit nasakomake sampek gawe korupsi cabang iki dibuka.
Kawit mbukak cendana bistro kami wis njajal panganan, dinggo kami kurang cocok, panganane biasa-biasa ora ana ing cendana. Akhire bistro ora enak, mung panggonan gelem. Pemadam kebak lan pakta nuklair kulonais larang. Akur tenyake grup mangan 4 kuota, njaringakajejakeane panganane kulonair. Jajal ten"
Minimal biaya transaksi wulan 11 sing kudune dibalekake wulan 12 wingi ora mlebu ing rekeningku kie.,Minimal biaya transaksi bulan 11 yang harusnya direfund bulan 12 kemarin tidak masuk ke rekening saya nih.,"Pelayan ngsijine paket pelayan sing cukup dadya
Minimal biaya transaksi tanggal 11 yang saya pilih dibalikannya tanggal 12 tidak terjadi di rekening saya setelah paket penanggungannya yang diberikan sudah terbayar dalam bentuk nominal"
"Sakwise kalap blanja, dhewe mutusake kanggo mangan ing warung tenda pinggir dalan. Ana ing lelungan marang hotel, dhewe lewat dalan cilik kanggo nyingkir saka macet, lan ketemu warteg iki. Pas teka rame banget! Dhewe kudu antri sediluk. Dhewe pesen sega uduk, pithik bakar madu, usus, kubis goreng. Rasane enak! Pithik bakar madune parah nggawe kemaningan banget!","Setelah kalap belanja, kami memutuskan untuk makan di warung tenda pinggir jalan. Dalam perjalanan pulang ke hotel, kita lewat jalan kecil untuk menghindari macet, dan bertemu warteg ini. Pas datang ramai banget! Kita mesti antre sebentar. Kami pesan nasi uduk, ayam bakar madu, usus, kol goreng. Rasanya enak! Ayam bakar madunya parah bikin ketagihan banget!","Lan ketuwa panggonu sing padha karo padha yuh udh!
Dijual bulk kertas pos Indonesia dengan harga Rp 4.000.000 per m2 di Lapak lalap POS INDONESIA - BLANCA - KARTU KREDIT - KARTU KARAU - ATM BANK - BCA - MANDIRI - BNI - CIMB NIAGA - UNI D - - UNI C - - UNI D - - UNI C - -"
